"","Group","Citation","Count","Tool_Type","Material_Type","Usage","Temperature","LAT","LONG"
"700","Crow","24",0,NA,NA,NA,-11.19999981,-75.06772576,40.73536682
"701","Crow","25",0,NA,NA,NA,-11.19999981,-75.06772576,40.73536682
"702","Crow","18",0,NA,NA,NA,-11.19999981,-75.06772576,40.73536682
"703","Delaware","1",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"704","Delaware","3",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"705","Delaware","4",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"706","Delaware","5",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"707","Delaware","2",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"708","Delaware","Newcomb,_William_Wilmon._1956._The_Culture_and_Acculturation_of_the_Delaware_Indians._InAnthropological_Papers,_141._Ann_Arbor:_University_of_Michigan._https://ehrafworldcultures.yale.edu/document?id=nm07_002.",1,"awl","unknown","Toolkit",-8.300000191,-109.560598,32.08376114
"709","Delaware","Leslie,_Vernon._1951._A_Tentative_Catalogue_of_Minsi_Material_Culture._Pennsylvania_Archaeologist_Vol._21_(nos._1_2):_9_20._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nm07_014.",1,"awl","bone","Toolkit",-8.300000191,-109.560598,32.08376114
"710","Delaware","Heckewelder,_John_Gottlieb_Ernestus._1819._An_Account_of_the_History,_Manners,_and_Customs,_of_the_Indian_Nations:_Who_Once_Inhabited_Pennsylvania_and_the_Neighboring_States._InTransactions_of_the_Historical_and_Literary_Committee_of_the_American_Philosophical_Society,_Vol._1:348._Philadelphia:_Abraham_Small._https://ehrafworldcultures.yale.edu/document?id=nm07_001.",1,"awl","unknown","Toolkit",-8.300000191,-109.560598,32.08376114
"711","Delaware","10",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"712","Delaware","11",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"713","Delaware","12",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"714","Delaware","13",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"715","Delaware","14",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"716","Delaware","15",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"717","Delaware","16",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"718","Delaware","17",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"719","Delaware","18",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"720","Delaware","6",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"721","Delaware","7",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"722","Delaware","8",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"723","Delaware","9",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"724","Delaware","19",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"725","Delaware","20",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"726","Delaware","21",0,NA,NA,NA,-8.300000191,-109.560598,32.08376114
"727","Eastern Apache","Opler,_Morris_Edward,_and_Alfonso_Ortiz._1983._Chiricahua_Apache._InHandbook_of_North_American_Indians._Southwest,_10:401_18._Washington,_D.C.:_Smithsonian_Institution?:_For_sale_by_the_Supt._of_Docs.,_U.S._G.P.O._https://ehrafworldcultures.yale.edu/document?id=nt08_005.",1,"awl","unknown","Toolkit",-1.5,-145.2024844,60.45372728
"728","Eastern Apache","Opler,_Morris_Edward._1941.An_Apache_Life_Way:_The_Economic,_Social,_and_Religious_Institutions_of_the_Chiricahua_Indians._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_001.",1,"awl","unknown","Medical",-1.5,-145.2024844,60.45372728
"729","Eastern Apache","Opler,_Morris_Edward._1941.An_Apache_Life_Way:_The_Economic,_Social,_and_Religious_Institutions_of_the_Chiricahua_Indians._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_001.",1,"awl","unknown","Toolkit",-1.5,-145.2024844,60.45372728
"730","Eastern Apache","Opler,_Morris_Edward._1941.An_Apache_Life_Way:_The_Economic,_Social,_and_Religious_Institutions_of_the_Chiricahua_Indians._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_001.",1,"awl","unknown","Toolkit",-1.5,-145.2024844,60.45372728
"731","Eastern Apache","Opler,_Morris_Edward._1941.An_Apache_Life_Way:_The_Economic,_Social,_and_Religious_Institutions_of_the_Chiricahua_Indians._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_001.",1,"needle","unknown","Ceremony or Ritual",-1.5,-145.2024844,60.45372728
"732","Eastern Apache","Opler,_Morris_Edward._1941.An_Apache_Life_Way:_The_Economic,_Social,_and_Religious_Institutions_of_the_Chiricahua_Indians._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_001.",1,"needle","unknown","Magic",-1.5,-145.2024844,60.45372728
"733","Eastern Apache","Opler,_Morris_Edward._1941.An_Apache_Life_Way:_The_Economic,_Social,_and_Religious_Institutions_of_the_Chiricahua_Indians._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_001.",1,"awl","unknown","Shoes",-1.5,-145.2024844,60.45372728
"734","Eastern Apache","Opler,_Morris_Edward._1941.An_Apache_Life_Way:_The_Economic,_Social,_and_Religious_Institutions_of_the_Chiricahua_Indians._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_001.",1,"awl","unknown","Toolkit",-1.5,-145.2024844,60.45372728
"735","Eastern Apache","Opler,_Morris_Edward._1941.An_Apache_Life_Way:_The_Economic,_Social,_and_Religious_Institutions_of_the_Chiricahua_Indians._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_001.",1,"awl","unknown","Invective",-1.5,-145.2024844,60.45372728
"736","Eastern Apache","1",0,NA,NA,NA,-1.5,-145.2024844,60.45372728
"737","Eastern Apache","2",0,NA,NA,NA,-1.5,-145.2024844,60.45372728
"738","Eastern Apache","3",0,NA,NA,NA,-1.5,-145.2024844,60.45372728
"739","Eastern Apache","4",0,NA,NA,NA,-1.5,-145.2024844,60.45372728
"740","Eastern Apache","5",0,NA,NA,NA,-1.5,-145.2024844,60.45372728
"741","Eastern Apache","6",0,NA,NA,NA,-1.5,-145.2024844,60.45372728
"742","Eastern Apache","Opler,_Morris_Edward._1941.An_Apache_Life_Way:_The_Economic,_Social,_and_Religious_Institutions_of_the_Chiricahua_Indians._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt08_001.",1,"awl","bone","Clothing",-1.5,-145.2024844,60.45372728
"743","Eastern Apache","Stockel,_H._Henrietta._1991.Women_of_the_Apache_Nation:_Voices_of_Truth._Reno:_University_of_Nevada_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_006.",1,"needle","unknown","Shoes",-1.5,-145.2024844,60.45372728
"744","Eastern Apache","Stockel,_H._Henrietta._1991.Women_of_the_Apache_Nation:_Voices_of_Truth._Reno:_University_of_Nevada_Press._https://ehrafworldcultures.yale.edu/document?id=nt08_006.",1,"needle","unknown","Beadwork",-1.5,-145.2024844,60.45372728
"745","Eyak","2",0,NA,NA,NA,-9,-94.0194348,40.0043293
"746","Eyak","1",0,NA,NA,NA,-9,-94.0194348,40.0043293
"747","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938.The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"needle","unknown","Toolkit",-9,-94.0194348,40.0043293
"748","Eyak","3",0,NA,NA,NA,-9,-94.0194348,40.0043293
"749","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938.The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"needle","wood","Foodways",-9,-94.0194348,40.0043293
"750","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938.The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"needle","unknown","Fishing",-9,-94.0194348,40.0043293
"751","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938._The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"awl","bone","Clothing",-9,-94.0194348,40.0043293
"752","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938.The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"awl","unknown","Tattooing",-9,-94.0194348,40.0043293
"753","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938.The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"needle","bone","Toolkit",-9,-94.0194348,40.0043293
"754","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938.The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"awl","unknown","Toolkit",-9,-94.0194348,40.0043293
"755","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938.The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"needle","unknown","Tattooing",-9,-94.0194348,40.0043293
"756","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938.The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"awl","unknown","Toolkit",-9,-94.0194348,40.0043293
"757","Eyak","Birket_Smith,_Kaj,_and_Frederica_De_Laguna._1938.The_Eyak_Indians_of_the_Copper_River_Delta,_Alaska._Kobenhavn:_Levin_&_Munksgaard,_E._Munksgaard._https://ehrafworldcultures.yale.edu/document?id=na07_001.",1,"needle","unknown","Snowshoes",-9,-94.0194348,40.0043293
"758","Fox","1",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"759","Fox","2",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"760","Fox","3",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"761","Fox","17",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"762","Fox","18",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"763","Fox","19",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"764","Fox","20",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"765","Fox","21",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"766","Fox","22",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"767","Fox","23",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"768","Fox","24",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"769","Fox","25",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"770","Fox","26",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"771","Fox","27",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"772","Fox","28",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"773","Fox","29",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"774","Fox","30",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"775","Fox","31",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"776","Fox","32",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"777","Fox","33",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"778","Fox","34",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"779","Fox","35",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"780","Fox","36",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"781","Fox","37",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"782","Fox","38",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"783","Fox","39",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"784","Fox","40",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"785","Fox","41",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"786","Fox","42",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"787","Fox","43",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"788","Fox","4",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"789","Fox","5",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"790","Fox","6",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"791","Fox","7",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"792","Fox","8",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"793","Fox","9",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"794","Fox","10",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"795","Fox","11",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"796","Fox","12",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"797","Fox","13",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"798","Fox","14",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"799","Fox","15",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"800","Fox","16",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"801","Fox","Michelson,_Truman._1929._The_Changing_Character_of_Fox_Adoption_Feasts.American_Journal_of_SociologyVol._34:_890_92._https://ehrafworldcultures.yale.edu/document?id=np05_053.",1,"needle","metal","Toolkit",-9.5,-108.0476009,47.99880837
"802","Fox","Jones,_William,_and_Truman_Michelson._1911._Algonquian_(Fox):_An_Illustrative_Sketch._InHandbook_of_American_Indian_Languages,_735_873._Washington,_D._C.:_U.S._Govt_Print._Off._https://ehrafworldcultures.yale.edu/document?id=np05_027.",1,"needle","unknown","Toolkit",-9.5,-108.0476009,47.99880837
"803","Fox","Edmunds,_R._David_(Russell_David),_and_Joseph_L._Peyser._1993._The_Fox_Wars:_The_Mesquakie_Challenge_to_New_France._InThe_Civilization_of_the_American_Indian_Series,_v._211:xix,_282._Norman,_Okla.:_University_of_Oklahoma_Press._https://ehrafworldcultures.yale.edu/document?id=np05_090.",1,"awl","unknown","Trading",-9.5,-108.0476009,47.99880837
"804","Fox","Edmunds,_R._David_(Russell_David),_and_Joseph_L._Peyser._1993._The_Fox_Wars:_The_Mesquakie_Challenge_to_New_France._InThe_Civilization_of_the_American_Indian_Series,_v._211:xix,_282._Norman,_Okla.:_University_of_Oklahoma_Press._https://ehrafworldcultures.yale.edu/document?id=np05_090.",1,"needle","metal","Trading",-9.5,-108.0476009,47.99880837
"805","Fox","Forsyth,_Thomas,_annotated_Translated_edited,_with_bibliography,_and_index_by_Emma_Helen_Blair._1911._An_Account_of_the_Manners_and_Customs_of_the_Sauk_and_Fox_Nations_of_Indians_Tradition._In_,_Vol._2:183_245._Cleveland,_Ohio:_Arthur_H._Clark_Company._https://ehrafworldcultures.yale.edu/document?id=np05_015.",1,"awl","unknown","Gaming",-9.5,-108.0476009,47.99880837
"806","Fox","Harlan,_Edgar_Rubey,_Melvin_R._(Melvin_Randolph)_Gilmore,_George_Young_Bear,_and_Jim_Poweshiek._1933_1935._An_Original_Study_of_Mesquakie_(Fox)_Life._InAnnals_of_Iowa,_Third_Series,_Vol._19:115_25,_221_34,_352_62._Des_Moines:_Historical,_Memorial_and_Art_Department_of_Iowa._https://ehrafworldcultures.yale.edu/document?id=np05_006.",1,"needle","unknown","Mats",-9.5,-108.0476009,47.99880837
"807","Fox","Forsyth,_Thomas,_annotated_Translated_edited,_with_bibliography,_and_index_by_Emma_Helen_Blair._1911._An_Account_of_the_Manners_and_Customs_of_the_Sauk_and_Fox_Nations_of_Indians_Tradition._In_,_Vol._2:183_245._Cleveland,_Ohio:_Arthur_H._Clark_Company._https://ehrafworldcultures.yale.edu/document?id=np05_015.",1,"awl","unknown","Wampum belt",-9.5,-108.0476009,47.99880837
"808","Fox","Joffe,_Natalie_Frankel._1963._The_Fox_of_Iowa._InAcculturation_in_Seven_American_Indian_Tribes,_259_332._Gloucester,_Mass.:_Peter_Smith._https://ehrafworldcultures.yale.edu/document?id=np05_068.",1,"needle","unknown","Beadwork",-9.5,-108.0476009,47.99880837
"809","Fox","Joffe,_Natalie_Frankel._1963._The_Fox_of_Iowa._InAcculturation_in_Seven_American_Indian_Tribes,_259_332._Gloucester,_Mass.:_Peter_Smith._https://ehrafworldcultures.yale.edu/document?id=np05_068.",1,"needle","unknown","Baskets",-9.5,-108.0476009,47.99880837
"810","Fox","Smith,_Huron_H._(Huron_Herbert)._1928._Ethnobotany_of_the_Meskwaki_Indians._InBulletin,_177_326_,_37_46_plates._Milwaukee,_Wis.:_Pub._by_order_of_the_board_of_trustees_of_the_Public_Museum_of_the_City_of_Milwaukee._https://ehrafworldcultures.yale.edu/document?id=np05_005.",1,"needle","bone","Mats",-9.5,-108.0476009,47.99880837
"811","Fox","Smith,_Huron_H._(Huron_Herbert)._1928._Ethnobotany_of_the_Meskwaki_Indians._InBulletin,_177_326_,_37_46_plates._Milwaukee,_Wis.:_Pub._by_order_of_the_board_of_trustees_of_the_Public_Museum_of_the_City_of_Milwaukee._https://ehrafworldcultures.yale.edu/document?id=np05_005.",1,"needle","bone","Shelter",-9.5,-108.0476009,47.99880837
"812","Fox","Smith,_Huron_H._(Huron_Herbert)._1928._Ethnobotany_of_the_Meskwaki_Indians._InBulletin,_177_326_,_37_46_plates._Milwaukee,_Wis.:_Pub._by_order_of_the_board_of_trustees_of_the_Public_Museum_of_the_City_of_Milwaukee._https://ehrafworldcultures.yale.edu/document?id=np05_005.",1,"needle","bone","Mats",-9.5,-108.0476009,47.99880837
"813","Fox","Smith,_Huron_H._(Huron_Herbert)._1928._Ethnobotany_of_the_Meskwaki_Indians._InBulletin,_177_326_,_37_46_plates._Milwaukee,_Wis.:_Pub._by_order_of_the_board_of_trustees_of_the_Public_Museum_of_the_City_of_Milwaukee._https://ehrafworldcultures.yale.edu/document?id=np05_005.",1,"needle","bone","Toolkit",-9.5,-108.0476009,47.99880837
"814","Fox","Callender,_Charles._1978._Fox._InHandbook_of_North_American_Indians._Northeast,_v._15:636_47._Washington,_D.C.:_Smithsonian_Institution?:_For_sale_by_the_Supt._of_Docs.,_U.S._G.P.O._https://ehrafworldcultures.yale.edu/document?id=np05_095.",1,"needle","bone","Mats",-9.5,-108.0476009,47.99880837
"815","Fox","44",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"816","Fox","45",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"817","Fox","46",0,NA,NA,NA,-9.5,-108.0476009,47.99880837
"818","Gros Ventre","Cooper,_John_M._(John_Montgomery),_and_Regina_Flannery._1957._The_Gros_Ventres_of_Montana:_Part_2,_Religion_and_Ritual._InCatholic_University_of_America._Anthropological_Series,_x,_491._Washington:_Catholic_University_of_America_Press._https://ehrafworldcultures.yale.edu/document?id=nq13_003.",1,"needle","unknown","Medical",-15,-132.358682,54.0048954
"819","Gros Ventre","Cooper,_John_M._(John_Montgomery),_and_Regina_Flannery._1957._The_Gros_Ventres_of_Montana:_Part_2,_Religion_and_Ritual._InCatholic_University_of_America._Anthropological_Series,_x,_491._Washington:_Catholic_University_of_America_Press._https://ehrafworldcultures.yale.edu/document?id=nq13_003.",1,"needle","unknown","Medical",-15,-132.358682,54.0048954
"820","Gros Ventre","Kroeber,_A._L._(Alfred_Louis)._1908._Ethnology_of_the_Gros_Ventre._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_I:141_281_,_pl._VII_XIII._New_York:_Trustees._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nq13_001.",1,"awl","unknown","Shoes",-15,-132.358682,54.0048954
"821","Gros Ventre","Cooper,_John_M._(John_Montgomery),_and_Regina_Flannery._1957._The_Gros_Ventres_of_Montana:_Part_2,_Religion_and_Ritual._InCatholic_University_of_America._Anthropological_Series,_x,_491._Washington:_Catholic_University_of_America_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nq13_003.",1,"awl","unknown","Blankets ",-15,-132.358682,54.0048954
"822","Gros Ventre","Flannery,_Regina._1953._The_Gros_Ventres_of_Montana:_Part_1,_Social_Life._InCatholic_University_of_America._Anthropological_Series,_xiv,_221._Washington:_Catholic_University_of_America_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nq13_002.",1,"awl","unknown","Piercing",-15,-132.358682,54.0048954
"823","Gros Ventre","Cooper,_John_M._(John_Montgomery),_and_Regina_Flannery._1957._The_Gros_Ventres_of_Montana:_Part_2,_Religion_and_Ritual._InCatholic_University_of_America._Anthropological_Series,_x,_491._Washington:_Catholic_University_of_America_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nq13_003.",1,"awl","unknown","Sacrifice",-15,-132.358682,54.0048954
"824","Gros Ventre","Cooper,_John_M._(John_Montgomery),_and_Regina_Flannery._1957._The_Gros_Ventres_of_Montana:_Part_2,_Religion_and_Ritual._InCatholic_University_of_America._Anthropological_Series,_x,_491._Washington:_Catholic_University_of_America_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nq13_003.",1,"awl","unknown","Ceremony or Ritual",-15,-132.358682,54.0048954
